Name,IATA,Location,Latitude,Longitude,Country,TimeZone
Zabrat Airport,ZXT,Baku,40.4955422161,49.9768066406,AZ,Asia/Baku
Fuzuli International Airport,FZL,Fuzuli,39.594578,47.196128,AZ,Asia/Baku
Amazon Bay Airport,AZB,,-10.2991666667,149.338333333,PG,Pacific/Port_Moresby
Zhenjiang Dalu Airport,AZJ,Zhenjiang,32.23649,119.718683,CN,Asia/Shanghai
Bali Airport,BAJ,Unea Island,-4.88333333333,149.133333333,PG,Pacific/Port_Moresby
Bambu Airport,BCP,Bambu,-5.863611111110001,146.4925,PG,Pacific/Port_Moresby
Benguera Island Airport,BCW,Benguera Island,-21.8533,35.438301,MZ,Africa/Maputo
Milyakburra Airport,BCZ,Bickerton Island,-13.7808333333,136.201666667,AU,Australia/Darwin
Willmar Municipal Airport John L Rice Field (2006),ILL,Willmar,45.117552,-95.132259,US,America/Chicago
Baindoung Airport,BDZ,,-6.34722222222,146.942222222,PG,Pacific/Port_Moresby
Malevo Airfield,HKV,Malevo,41.871799,25.604799,BG,Europe/Sofia
Bezmer Air Base,JAM,Bezmer,42.454899,26.3522,BG,Europe/Sofia
Aasiaat Airport,JEG,Aasiaat,68.721802,-52.784698,GL,America/Nuuk
Narsarsuaq Airport,UAK,Narsarsuaq,61.1605,-45.425999,GL,America/Nuuk
Neerlerit Inaat Airport,CNP,Neerlerit Inaat,70.743103,-22.650499,GL,America/Scoresbysund
Nuuk Airport,GOH,Nuuk,64.193022,-51.676512,GL,America/Nuuk
Ilulissat Airport,JAV,Ilulissat,69.243202,-51.057098,GL,America/Nuuk
Kulusuk Airport,KUS,Kulusuk,65.573601,-37.1236,GL,America/Nuuk
Maniitsoq Airport,JSU,Maniitsoq,65.412498,-52.9394,GL,America/Nuuk
Paamiut Airport,JFR,Paamiut,62.014736,-49.670937,GL,America/Nuuk
Qaanaaq Airport,NAQ,Qaanaaq,77.488602,-69.388702,GL,America/Thule
Kangerlussuaq Airport,SFJ,Kangerlussuaq,67.010446,-50.715294,GL,America/Nuuk
Sisimiut Airport,JHS,Sisimiut,66.951302,-53.729301,GL,America/Nuuk
Pituffik Space Base,THU,Pituffik,76.531197,-68.703201,GL,America/Thule
Upernavik Airport,JUV,Upernavik,72.790199,-56.1306,GL,America/Nuuk
Qaarsut Airport,JQA,Uummannaq,70.7342,-52.696201,GL,America/Nuuk
Bahía de los Ángeles Airport,BHL,Ensenada,28.9786,-113.560997,MX,America/Tijuana
Brighton Downs Airport,BHT,Brighton Downs,-23.363333,141.562778,AU,Australia/Brisbane
Akureyri Airport,AEY,Akureyri,65.66000366210938,-18.07270050048828,IS,Atlantic/Reykjavik
Bildudalur Airport,BIU,Bildudalur,65.641296,-23.5462,IS,Atlantic/Reykjavik
Borgarfjörður eystri Airport,BGJ,Borgarfjörður eystri,65.516769,-13.81578,IS,Atlantic/Reykjavik
Bakkafjörður Airport,BJD,Bakkafjörður,66.02189636230469,-14.824399948120115,IS,Atlantic/Reykjavik
Hjaltabakki Airport,BLO,Blönduós,65.644997,-20.2875,IS,Atlantic/Reykjavik
Búðardalur Airport,BQD,Búðardalur,65.07530212402344,-21.80030059814453,IS,Atlantic/Reykjavik
Breiðdalsvík Airport,BXV,Breiðdalsvík,64.790037,-14.043927,IS,Atlantic/Reykjavik
Djúpivogur Airport,DJU,Djúpivogur,64.642372,-14.277297,IS,Atlantic/Reykjavik
Egilsstaðir Airport,EGS,Egilsstaðir,65.2833023071289,-14.401399612426758,IS,Atlantic/Reykjavik
Fáskrúðsfjörður Airport,FAS,Fáskrúðsfjörður,64.931456,-14.047957,IS,Atlantic/Reykjavik
Fagurhólsmýri Airport,FAG,Fagurhólsmýri,63.874699,-16.6411,IS,Atlantic/Reykjavik
Grundarfjörður Airport,GUU,Grundarfjörður,64.991402,-23.224701,IS,Atlantic/Reykjavik
Gjögur Airport,GJR,Gjögur,65.9953,-21.3269,IS,Atlantic/Reykjavik
Grímsey Airport,GRY,Grímsey,66.5458,-18.0173,IS,Atlantic/Reykjavik
Hólmavík Airport,HVK,Hólmavík,65.704697,-21.6964,IS,Atlantic/Reykjavik
Hornafjörður Airport,HFN,Höfn,64.295601,-15.2272,IS,Atlantic/Reykjavik
Holt Airport,FLI,Flateyri,66.0141804294,-23.4416913986,IS,Atlantic/Reykjavik
Húsavík Airport,HZK,Húsavík,65.952301,-17.426001,IS,Atlantic/Reykjavik
Krókstaðarmelar Airport,HVM,Hvammstangi,65.26640319824219,-20.846900939941406,IS,Atlantic/Reykjavik
Ingjaldssanður Airport,HLO,Onundarfjörður,66.05000305175781,-23.69610023498535,IS,Atlantic/Reykjavik
Ísafjörður Airport,IFJ,Ísafjörður,66.05809783935547,-23.135299682617188,IS,Atlantic/Reykjavik
Keflavik International Airport,KEF,Reykjavík,63.985001,-22.6056,IS,Atlantic/Reykjavik
Kópasker Airport,OPA,Kópasker,66.310799,-16.4667,IS,Atlantic/Reykjavik
Sauðárkrókur Airport,SAK,Sauðárkrókur,65.73169708249999,-19.5727996826,IS,Atlantic/Reykjavik
Norðfjörður Airport,NOR,Norðfjörður,65.131897,-13.7464,IS,Atlantic/Reykjavik
Ólafsfjörður Airport,OFJ,Ólafsfjörður,66.083298,-18.6667,IS,Atlantic/Reykjavik
Patreksfjörður Airport,PFJ,Patreksfjörður,65.555801,-23.965,IS,Atlantic/Reykjavik
Reykhólar Airport,RHA,Reykhólar,65.45262908935547,-22.20611572265625,IS,Atlantic/Reykjavik
Rif Airport,OLI,Rif,64.9114,-23.823099,IS,Atlantic/Reykjavik
Raufarhöfn Airport,RFN,Raufarhöfn,66.406403,-15.9183,IS,Atlantic/Reykjavik
Reykjavik Airport,RKV,Reykjavik,64.1299972534,-21.9405994415,IS,Atlantic/Reykjavik
Reykjahlíð Airport,MVA,Myvatn,65.6558,-16.9181,IS,Atlantic/Reykjavik
Siglufjörður Airport,SIJ,Siglufjörður,66.137847,-18.908157,IS,Atlantic/Reykjavik
Stykkishólmur Airport,SYK,Stykkishólmur,65.058851,-22.764616,IS,Atlantic/Reykjavik
Þingeyri Airport,TEY,Þingeyri,65.8703,-23.559999,IS,Atlantic/Reykjavik
Þórshöfn Airport,THO,Þórshöfn,66.218498,-15.3356,IS,Atlantic/Reykjavik
Vestmannaeyjar Airport,VEY,Vestmannaeyjar,63.42430114746094,-20.27890014648437,IS,Atlantic/Reykjavik
Vopnafjörður Airport,VPN,Vopnafjörður,65.720596,-14.8506,IS,Atlantic/Reykjavik
Baleela Airport,BJE,Baleela Base Camp,11.1994444444,28.5230555556,SD,Africa/Khartoum
Bahja Airport,BJQ,Bahja,19.8730555556,56.0677777778,OM,Asia/Muscat
Priština Adem Jashari International Airport,PRN,Prishtina,42.5728,21.035801,XK,Europe/Belgrade
Bomai Airport,BMH,Bomai,-6.37316666667,144.637,PG,Pacific/Port_Moresby
Bamburi Airport,BMQ,Bamburi,-3.983363,39.730982,KE,Africa/Nairobi
Bamu Airport,BMZ,Bamu,-7.8485,143.2433,PG,Pacific/Port_Moresby
Bodinumu Airport,BNM,Bodinumu,-9.10777777778,147.666722222,PG,Pacific/Port_Moresby
Bundi Airport,BNT,Bundi,-5.742222222220001,145.2275,PG,Pacific/Port_Moresby
Rurrenabaque Airport,RBQ,Rurrenabaque,-14.4279,-67.496803,BO,America/La_Paz
Baures Airport,BVL,Baures,-13.654426,-63.704718,BO,America/La_Paz
Brookings Airport,BOK,Brookings,42.0746,-124.290001,US,America/Los_Angeles
Bosset Airport,BOT,Bosset,-7.237257,141.1063222,PG,Pacific/Port_Moresby
Boang Airport,BOV,Boang Island,-3.3834,153.2812,PG,Pacific/Port_Moresby
Batuna Aerodrome,BPF,Batuna Mission Station,-8.56202777778,158.119305556,SB,Pacific/Guadalcanal
Pedro Vieira Moreira Airport,CJZ,Cajazeiras,-6.8827,-38.61583,BR,America/Fortaleza
Glauber de Andrade Rocha Airport,VDC,Vitória da Conquista,-14.907885,-40.914804,BR,America/Bahia
Alenquer Municipal Airport,ALT,Alenquer,-1.917,-54.7231,BR,America/Santarem
Bensbach Airport,BSP,Bensbach,-8.85805555556,141.259444444,PG,Pacific/Port_Moresby
Besakoa Airport,BSV,Besakoa,-15.6725,47.061667,MG,Indian/Antananarivo
Betong International Airport,BTZ,Betong,5.79,101.15,TH,Asia/Bangkok
Bulolo Airport,BUL,Bulolo,-7.216286671410001,146.649541855,PG,Pacific/Port_Moresby
Esperadinha Airport,BVR,Brava Island,14.864306,-24.746,CV,Atlantic/Cape_Verde
Hukuntsi Airport,HUK,Hukuntsi,-23.9897,21.758101,BW,Africa/Gaborone
Bawan Airport,BWJ,,-6.396944444440001,146.881666667,PG,Pacific/Port_Moresby
Bewani Airport,BWP,Bewani,-3.0216666666700003,141.165277778,PG,Pacific/Port_Moresby
Bunsil Airport,BXZ,Bunsil - Umboi Island,-5.7243,147.8667,PG,Pacific/Port_Moresby
Orsha Airport - Balbasovo Air Base,TXC,Orsha,54.439999,30.2967,BY,Europe/Minsk
Boundary Airport,BYA,Boundary,64.077678,-141.122088,US,America/Anchorage
Bella Yella Airport,BYL,Beliyela,7.36916666667,-9.99372222222,LR,Africa/Monrovia
Hector Silva Airstrip,BCV,Belmopan,17.269603,-88.776496,BZ,America/Belize
Big Creek Airport,BGK,Big Creek,16.519369,-88.407913,BZ,America/Belize
Caye Caulker Airport,CUK,Caye Caulker,17.735015,-88.032862,BZ,America/Belize
Caye Chapel Airport,CYC,Caye Chapel,17.683792,-88.044985,BZ,America/Belize
Corozal Municipal Airport,CZH,Corozal,18.3822,-88.411903,BZ,America/Belize
Dangriga Airport,DGA,Dangriga,16.98251,-88.230988,BZ,America/Belize
Independence Airport,INB,Independence,16.53456,-88.441615,BZ,America/Belize
Melinda Airport,MDB,Melinda,17.004299,-88.304199,BZ,America/Belize
Orange Walk Airport,ORZ,Orange Walk,18.0467662811,-88.58386993410001,BZ,America/Belize
Placencia Airport,PLJ,Placencia,16.536957,-88.361511,BZ,America/Belize
Punta Gorda Airport,PND,Punta Gorda,16.1024,-88.808296,BZ,America/Belize
Sartaneja Airport,SJX,Sartaneja,18.3561,-88.130798,BZ,America/Belize
John Greif II Airport,SPR,San Pedro,17.9139,-87.9711,BZ,America/Belize
Matthew Spain Airport,SQS,Spanish Lookout,17.185898,-89.009936,BZ,America/Belize
Santa Cruz Airport,STU,Santa Cruz,18.2721004486084,-88.456298828125,BZ,America/Belize
Silver Creek Airport,SVK,Silver Creek,16.728338,-88.369174,BZ,America/Belize
Sir Barry Bowen Municipal Airport,TZA,Belize City,17.517239,-88.195775,BZ,America/Belize
Bazaruto Island Airport,BZB,Bazaruto Island,-21.5411,35.4729,MZ,Africa/Maputo
Bemolanga Airport,BZM,Bemolanga,-17.6925,45.0888333333,MG,Indian/Antananarivo
Primrose Airport,PFM,Primrose,55.390002,-111.1198,CA,America/Edmonton
Saglek Airport,YSV,Saglek,58.474312,-62.653999,CA,America/Goose_Bay
Stuart Island Airstrip,YRR,Big Bay,50.409447,-125.131617,CA,America/Vancouver
Mary River Aerodrome,YMV,Mary River,71.324167,-79.356944,CA,America/Iqaluit
Paradise Skypark Airport,PYS,Paradise,39.71029,-121.616528,US,America/Los_Angeles
Trail Airport,YZZ,Trail,49.055599,-117.609001,CA,America/Vancouver
Merritt Airport,YMB,Merritt,50.122504,-120.745368,CA,America/Vancouver
Chilko Lake (Tsylos Park Lodge) Airport,CJH,Chilko Lake,51.625797,-124.144478,CA,America/Vancouver
Courtenay Airpark,YCA,Courtenay,49.679237,-124.98064,CA,America/Vancouver
Creston Valley Regional Airport - Art Sutcliffe Field,CFQ,Creston,49.03689956665,-116.49800109863,CA,America/Creston
Anahim Lake Airport,YAA,Anahim Lake,52.451501,-125.303776,CA,America/Vancouver
Douglas Lake Airport,DGF,Douglas Lake,50.1654600485,-120.171273351,CA,America/Vancouver
Fort MacKay/Albian Aerodrome,JHL,Albian Village,57.2238998413,-111.418998718,CA,America/Edmonton
Duncan Airport,DUQ,Duncan,48.754534,-123.709702,CA,America/Vancouver
Sechelt-Gibsons Airport,YHS,Sechelt,49.4606018066,-123.71900177,CA,America/Vancouver
Qualicum Beach Airport,XQU,Qualicum Beach,49.337456,-124.393086,CA,America/Vancouver
Port McNeill Airport,YMP,Port McNeill,50.57348,-127.027702,CA,America/Vancouver
Cache Creek-Ashcroft Regional Airport,YZA,Cache Creek,50.775258,-121.321314,CA,America/Vancouver
Bella Bella (Campbell Island) Airport,ZEL,Bella Bella,52.185001,-128.156994,CA,America/Vancouver
Cherrabun Airport,CBC,,-18.917777777800005,125.537777778,AU,Australia/Perth
Alberni Valley Regional Airport,YPB,Port Alberni,49.321899,-124.931,CA,America/Vancouver
Bob Quinn Lake Airport,YBO,Bob Quinn Lake,56.966702,-130.25,CA,America/Vancouver
Tungsten (Cantung) Airport,TNS,Tungsten,61.956901550293,-128.20300292969,CA,America/Inuvik
Tumbler Ridge Airport,TUX,Tumbler Ridge,55.025001525879,-120.93499755859,CA,America/Dawson_Creek
Williams Harbour Airport,YWM,Williams Harbour,52.567377,-55.784883,CA,America/St_Johns
Postville Airport,YSO,Postville,54.9105,-59.78507,CA,America/Goose_Bay
Black Tickle Airport,YBI,Black Tickle,53.469836,-55.787501,CA,America/St_Johns
Charlottetown Airport,YHG,Charlottetown,52.765774,-56.11237,CA,America/St_Johns
St. Lewis (Fox Harbour) Airport,YFX,St. Lewis,52.372799,-55.673901,CA,America/St_Johns
Port Hope Simpson Airport,YHA,Port Hope Simpson,52.528099060058594,-56.28609848022461,CA,America/St_Johns
Rigolet Airport,YRG,Rigolet,54.1796989440918,-58.45750045776367,CA,America/Goose_Bay
Kasongo-Lunda Airport,KGN,Kasongo-Lunda,-6.468027,16.805012,CD,Africa/Kinshasa
Pweto Airport (New),PWO,Pweto,-8.400768,28.926285,CD,Africa/Lubumbashi
George T Lewis Airport,CDK,Cedar Key,29.134095,-83.050783,US,America/New_York
Diavik Airport,DVK,Diavik,64.5113983154,-110.289001465,CA,America/Edmonton
Doris Lake,JOJ,Hope Bay,68.1252746582,-106.585281372,CA,America/Cambridge_Bay
Fairview Airport,ZFW,Fairview,56.081401825,-118.434997559,CA,America/Edmonton
Jasper-Hinton Airport,YJP,Hinton,53.319199,-117.752998,CA,America/Edmonton
Whatì Airport,YLE,Whatì,63.13169860839844,-117.24600219726562,CA,America/Edmonton
Drayton Valley Industrial Airport,YDC,Drayton Valley,53.265800476074,-114.95999908447,CA,America/Edmonton
Fort McMurray / Mildred Lake Airport,NML,Fort McMurray,57.0555992126,-111.573997498,CA,America/Edmonton
Conklin (Leismer) Airport,CFM,Conklin,55.695301,-111.278999,CA,America/Edmonton
St. Paul Airport,ZSP,St. Paul,53.9933013916,-111.379997253,CA,America/Edmonton
Kavadja Airport,KWD,Kavadja,7.964938,23.526018,CF,Africa/Bangui
Taltheilei Narrows Airport,GSL,Taltheilei Narrows,62.5980987549,-111.542999268,CA,America/Edmonton
Macmillan Pass Airport,XMP,Macmillan Pass,63.181098938,-130.20199585,CA,America/Whitehorse
Great Bear Lake Airport,DAS,Great Bear Lake,66.703053,-119.716816,CA,America/Edmonton
Fort Mackay / Firebag,YFI,Suncor Energy Site,57.275833,-110.976666,CA,America/Edmonton
Wekweètì Airport,YFJ,Wekweètì,64.190804,-114.077002,CA,America/Edmonton
Donnelly Airport,YOE,Donnelly,55.7094,-117.094002,CA,America/Edmonton
Cheadle Airport,TIL,Cheadle,51.057498931885,-113.62400054932,CA,America/Edmonton
Okoyo Airport,OKG,Okoyo,-1.4483300447464,15.073300361633,CG,Africa/Brazzaville
Cape Gloucester Airport,CGC,Cape Gloucester,-5.458965,148.432417,PG,Pacific/Port_Moresby
Casiguran Airport,CGG,Casiguran,16.1941,122.0651,PH,Asia/Manila
Gahcho Kue,GHK,,63.435198,-109.144812,CA,America/Edmonton
Circle Hot Springs Airport,CHP,Circle Hot Springs,65.485496521,-144.610992432,US,America/Anchorage
Laurie River Airport,LRQ,Laurie River,56.2486000061,-101.304000854,CA,America/Winnipeg
Hatchet Lake Airport,YDJ,Hatchet Lake,58.662498474121,-103.53800201416,CA,America/Regina
Kasba Lake Airport,YDU,Kasba Lake,60.291900634766,-102.50199890137,CA,America/Edmonton
Cluff Lake Airport,XCL,Cluff Lake,58.3911018372,-109.51599884,CA,America/Regina
Knee Lake Airport,YKE,Knee Lake,54.915298,-94.798103,CA,America/Winnipeg
Summer Beaver Airport,SUR,Summer Beaver,52.70859909057617,-88.54190063476562,CA,America/Toronto
Crooked Creek Airport,CKD,Crooked Creek,61.870315,-158.137636,US,America/Anchorage
Tisdale Airport,YTT,Tisdale,52.836700439453,-104.06700134277,CA,America/Regina
Wapekeka Airport,YAX,Angling Lake,53.84920120239258,-89.57939910888672,CA,America/Winnipeg
Wunnumin Lake Airport,WNN,Wunnumin Lake,52.893902,-89.2892,CA,America/Winnipeg
Opapimiskan Lake Airport,YBS,Opapimiskan Lake,52.6067008972,-90.3768997192,CA,America/Winnipeg
North Spirit Lake Airport,YNO,North Spirit Lake,52.4900016784668,-92.97109985351562,CA,America/Winnipeg
Crane Island Airstrip,CKR,Crane Island,48.5978,-122.9979,US,America/Los_Angeles
Cordova Municipal Airport,CKU,Cordova,60.5438995361,-145.727005005,US,America/Anchorage
North of Sixty Airport,YDW,Obre Lake,60.316398620605,-103.12899780273,CA,America/Edmonton
Chicken Airport,CKX,Chicken,64.066495,-141.951342,US,America/Anchorage
Nuevo Chaitén Airport,WCH,Chaitén,-42.781943,-72.834999,CL,America/Santiago
New Cametá Airport,CMT,Cametá,-2.2468,-49.56,BR,America/Belem
Caia Airport,CMZ,Caia,-17.8331,35.3341,MZ,Africa/Maputo
Tangshan Sannühe Airport,TVS,Tangshan,39.7178001404,118.002624512,CN,Asia/Shanghai
Yuanmou Air Base,YUA,Chuxiong (Yuanmou),25.737499,101.882004,CN,Asia/Shanghai
Zhangjiakou Ningyuan Airport,ZQZ,Zhangjiakou,40.738602,114.93,CN,Asia/Shanghai
Baoshan Yunrui Airport,BSD,Baoshan (Longyang),25.053301,99.168297,CN,Asia/Shanghai
Dazu Air Base,DZU,Dazu,29.636227,105.773621,CN,Asia/Shanghai
Lincang Boshang Airport,LNJ,Lincang,23.7381,100.025002,CN,Asia/Shanghai
Xigaze Peace Airport / Shigatse Air Base,RKZ,Xigazê (Samzhubzê),29.3519,89.311401,CN,Asia/Shanghai
Panzhihua Bao'anying Airport,PZI,Panzhihua (Renhe),26.54,101.79852,CN,Asia/Shanghai
Zigong Fengming Airport,ZKL,Zigong (Gongjing),29.376484,104.625789,CN,Asia/Shanghai
Foshan Shadi Airport,FUO,Foshan (Nanhai),23.0833,113.07,CN,Asia/Shanghai
Bazhong Enyang Airport,BZX,Bazhong (Enyang),31.73842,106.644872,CN,Asia/Shanghai
Xinyang Minggang Airport,XAI,Xinyang,32.540819,114.079141,CN,Asia/Shanghai
Huizhou Pingtan Airport,HUZ,Huizhou (Pingtan),23.049999,114.599998,CN,Asia/Shanghai
Shangluo Airport,DFA,Shangluo (Danfeng),33.708533,110.249284,CN,Asia/Shanghai
Shaoguan Danxia Airport,HSC,Shaoguan,24.9786,113.420998,CN,Asia/Shanghai
Jinggangshan Airport,JGS,Ji'an,26.856899,114.737,CN,Asia/Shanghai
Baise Youjiang Airport,AEB,Baise (Tianyang),23.7206,106.959999,CN,Asia/Shanghai
Lianyungang Huaguoshan International Airport,LYG,Lianyungang,34.41406,119.17899,CN,Asia/Shanghai
Dongying Shengli Airport,DOY,Dongying,37.5085983276,118.788002014,CN,Asia/Shanghai
Xingcheng Air Base,XEN,"Xingcheng, Huludao",40.580328,120.700374,CN,Asia/Shanghai
Altay Xuedu Airport,AAT,Altay,47.749886,88.085808,CN,Asia/Urumqi
Tianshui Maijishan Airport,THQ,Tianshui (Maiji),34.559399,105.860001,CN,Asia/Shanghai
Zhangye Ganzhou Airport,YZY,Zhangye (Ganzhou),38.801899,100.675003,CN,Asia/Shanghai
Morin Dawa Banner Airport,DWS,Hulunbuir,48.38745,124.43127,CN,Asia/Shanghai
Shijiazhuang Luancheng Airport,LCT,Shijiazhuang,37.91305,114.59166,CN,Asia/Shanghai
Wuhan Hannan Municipal Airport,WHN,Wuhan (Hannan),30.25521,114.062805,CN,Asia/Shanghai
Beijing Nanjiao Airport,NAY,Beijing,39.48595,116.37236,CN,Asia/Shanghai
Dandong Langtou Airport,DDG,"Zhenxing, Dandong",40.0247,124.286003,CN,Asia/Shanghai
Harbin Pingfang Airport,PFA,Harbin,45.59886,126.65808,CN,Asia/Shanghai
Penglai Shahekou Airport,PNJ,Yantai,37.80473,120.80954,CN,Asia/Shanghai
Binzhou Daguo Airport,CBZ,Binzhou,37.61055,117.885699,CN,Asia/Shanghai
Rikaze Dingri Airport,DDR,Xigazê (Dingri),28.604567,86.798,CN,Asia/Shanghai
Tashikuergan Hongqilafu Airport,HQL,Tashikuergan,37.661333,75.288877,CN,Asia/Urumqi
Jiande Qiandaohu General Airport,JDE,Hangzhou,29.360905,119.180829,CN,Asia/Shanghai
Zhaodong Beidahuang General Airport,HLJ,Suihua,46.12779,125.77354,CN,Asia/Shanghai
Taiyuan Yaocheng Airport,TYC,Taiyuan,37.50312,112.424126,CN,Asia/Shanghai
Orku Baikouquan Airport (under construction),WRH,Urhu,46.018127,85.655293,CN,Asia/Urumqi
Zhanjiang Wuchuan Airport,ZHA,Zhanjiang,21.481667,110.590278,CN,Asia/Shanghai
Ali Pulan Airport,APJ,Burang Town,30.3975,81.138611,CN,Asia/Shanghai
Zhaosu Tianma Airport,ZFL,Zhaosu,43.088477,81.223013,CN,Asia/Urumqi
Yinchuan Yueyahu Airport,YEH,Yinchuan,38.588095,106.539788,CN,Asia/Shanghai
Longchuan Guangsong Airport,LCS,Dehong (Longchuan),24.26652,97.9048,CN,Asia/Shanghai
Lanping Fenghua General Airport,LFH,Lanping Bai,26.64518,99.54419,CN,Asia/Shanghai
Bozhou Airport (under construction),BZJ,Bozhou,33.560777,115.911859,CN,Asia/Shanghai
Bailing Airport,BKV,Bailingmiao,41.656944,110.3125,CN,Asia/Shanghai
"Bayinbuluke airport (under construction, location to be confirmed)",HJB,Hejing,42.9766,83.9729,CN,Asia/Urumqi
Otog Front Banner Oljoq Airport,OTQ,Otog Front Banner,38.1712,107.3905,CN,Asia/Shanghai
Qitai Jiangbulake Airport (under construction),JBK,Qitai,44.166086,89.55014,CN,Asia/Urumqi
Nantong Xingdong International Airport,NTG,Nantong,32.070801,120.975998,CN,Asia/Shanghai
Bearskin Lake Airport,XBE,Bearskin Lake,53.965599060058594,-91.0271987915039,CA,America/Winnipeg
Natuashish Airport,YNP,Natuashish,55.913898,-61.184399,CA,America/Goose_Bay
Parry Sound Area Municipal Airport,YPD,Parry Sound,45.2575,-79.829697,CA,America/Toronto
Brockville - Thousand Islands Regional Tackaberry Airport,XBR,Brockville,44.6394004822,-75.7502975464,CA,America/Toronto
Kingfisher Lake Airport,KIF,Kingfisher Lake,53.01250076293945,-89.85530090332031,CA,America/Winnipeg
Ogoki Post Airport,YOG,Ogoki Post,51.6585998535,-85.9017028809,CA,America/Toronto
La Chorrera Airport,LCR,La Chorrera,-0.733333,-73.01667,CO,America/Bogota
Las Cruces Airport,SNT,Sabana De Torres,7.38322,-73.505402,CO,America/Bogota
Tarapacá Airport,TCD,Tarapacá,-2.895802,-69.749762,CO,America/Bogota
Bar River Airport,YEB,Bar River,46.42029953,-84.0922012329,CA,America/Toronto
Cape Orford Airport,CPI,,-5.44833333333,152.081944444,PG,Pacific/Port_Moresby
Poplar Hill Airport,YHP,Poplar Hill,52.1133,-94.2556,CA,America/Winnipeg
Keewaywin Airport,KEW,Keewaywin,52.9911,-92.836403,CA,America/Winnipeg
Cóbano Airport,ACO,Cóbano,9.693365,-85.091216,CR,America/Costa_Rica
Kirby Lake Airport,KFM,Kirby Lake,55.355598,-110.637001,CA,America/Edmonton
Sable Island Landing Strip,YSA,Sable Island,43.930951,-59.996147,CA,America/Halifax
Lebel-sur-Quevillon Airport,YLS,Lebel-sur-Quévillon,49.0303001404,-77.0171966553,CA,America/Toronto
Snap Lake Airport,YNX,Snap Lake Mine,63.593601,-110.905998,CA,America/Edmonton
La Sarre Airport,SSQ,La Sarre,48.917198181152,-79.178596496582,CA,America/Toronto
Chisasibi Airport,YKU,Chisasibi,53.80559921264648,-78.91690063476562,CA,America/Toronto
Tête-à-la-Baleine Airport,ZTB,Tête-à-la-Baleine,50.67440032958984,-59.38359832763672,CA,America/Blanc-Sablon
Kegaska Airport,ZKG,Kegaska,50.195801,-61.2658,CA,America/Blanc-Sablon
Carutapera Airport,CTP,Carutapera,-1.225365,-46.019057,BR,America/Fortaleza
Donaldson Airport,YAU,Kattiniq,61.6622009277,-73.3214035034,CA,America/Toronto
La Romaine Airport,ZGS,La Romaine,50.259553,-60.674357,CA,America/Blanc-Sablon
Fontanges Airport,YFG,Fontanges,54.553901672363,-71.173301696777,CA,America/Toronto
La Tabatière Airport,ZLT,La Tabatière,50.8307991027832,-58.97560119628906,CA,America/Blanc-Sablon
Culion Airport,CUJ,Culion,11.8553,119.9378,PH,Asia/Manila
Hollister Municipal Airport,HLI,Hollister,36.8932991028,-121.410003662,US,America/Los_Angeles
Cape Vogel Airport,CVL,,-9.67,150.019722222,PG,Pacific/Port_Moresby
Chitina Airport,CXC,Chitina,61.582901001,-144.427001953,US,America/Anchorage
