SeatID,FlightID,SeatNumber,ClassID
1351,18779,T33,4
1352,2096,S20,1
1353,26575,K38,4
1354,61448,L12,5
1355,83962,W3,1
1356,56044,C28,2
1357,79700,W44,4
1358,76635,K29,1
1359,10358,G30,2
1360,59620,D45,1
1361,21414,N2,3
1362,63753,W25,2
1363,2333,G36,4
1364,15635,C39,4
1365,33381,S37,3
1366,33760,B37,4
1367,93536,S20,4
1368,11057,Z47,3
1369,77422,L22,4
1370,91604,A38,4
1371,83055,A19,2
1372,36878,H8,3
1373,18394,G4,2
1374,48164,G12,1
1375,49548,X18,5
1376,82895,A2,4
1377,38900,S14,3
1378,10810,G20,4
1379,3480,R5,5
1380,37656,A21,2
1381,61901,B28,3
1382,12151,A19,4
1383,73448,W21,2
1384,64746,D26,3
1385,97490,L14,5
1386,84695,R25,4
1387,79878,C49,5
1388,22107,A25,1
1389,39362,T43,4
1390,36454,T36,1
1391,84066,H39,5
1392,16312,H3,5
1393,28821,J32,3
1394,31820,R49,2
1395,89050,E46,3
1396,64576,C42,1
1397,28259,L50,3
1398,30603,X49,2
1399,40136,Y41,3
1400,21247,T49,2
1401,32655,B22,5
1402,95010,Y17,3
1403,67269,C13,3
1404,71369,S13,5
1405,84564,D43,2
1406,64191,C26,1
1407,76395,X49,3
1408,8698,A9,1
1409,41609,A12,5
1410,55706,F6,3
1411,79005,S45,5
1412,69459,D41,5
1413,78920,K12,1
1414,89875,N21,4
1415,11395,T3,1
1416,67297,C41,3
1417,69467,J44,4
1418,1507,D30,3
1419,3511,D14,3
1420,66275,C33,2
1421,25689,D50,4
1422,30959,J14,3
1423,7098,C29,1
1424,50758,R2,3
1425,67909,F36,3
1426,11279,S34,2
1427,53871,T33,4
1428,12032,T32,5
1429,3936,B7,4
1430,17647,X13,2
1431,56656,Z31,3
1432,5286,M36,5
1433,86205,E33,2
1434,99058,G30,4
1435,84830,M43,1
1436,93334,M27,2
1437,23531,H29,5
1438,25141,L32,3
1439,85248,H24,3
1440,53908,D41,1
1441,57327,C9,3
1442,76283,F25,2
1443,7384,N25,1
1444,9109,W13,4
1445,18576,K33,5
1446,56032,Z22,4
1447,41653,K39,2
1448,6758,Z41,1
1449,39820,A37,4
1450,5485,J6,5
1451,53032,P11,4
1452,55977,N14,2
1453,93236,H21,4
1454,42084,X12,5
1455,93014,L6,3
1456,30571,W42,3
1457,84434,J47,5
1458,39666,F40,3
1459,42369,L21,2
1460,95868,E38,4
1461,15834,N8,1
1462,77074,T23,2
1463,23880,Y8,5
1464,62766,R2,2
1465,88650,E50,4
1466,88640,B15,3
1467,70422,K12,5
1468,18171,A36,2
1469,43459,J22,4
1470,60308,Y1,4
1471,57869,Z36,3
1472,7074,M14,4
1473,97130,G1,4
1474,48127,M31,2
1475,58568,B48,1
1476,64326,Y48,3
1477,49982,E23,5
1478,3623,P24,5
1479,68909,P42,1
1480,93895,Y2,1
1481,70364,X13,5
1482,25234,A9,1
1483,76747,P43,2
1484,84955,E37,1
1485,49510,P21,5
1486,10567,E3,4
1487,31179,D46,1
1488,33750,Z36,2
1489,11441,G27,2
1490,45408,F29,3
1491,78301,W16,5
1492,36147,G10,2
1493,93476,K35,2
1494,16756,N9,2
1495,39894,Z17,5
1496,97975,Z30,5
1497,84572,B29,1
1498,5668,M46,5
1499,92394,T44,2
1500,44379,R4,4
1501,49417,N25,3
1502,46030,Z40,1
1503,18814,X43,3
1504,54384,R36,1
1505,9685,R17,1
1506,30647,W16,1
1507,55369,A42,2
1508,73750,M12,5
1509,99734,C5,2
1510,71045,D13,3
1511,76551,A19,1
1512,9502,B26,4
1513,23056,W22,4
1514,40228,C15,5
1515,41361,C13,1
1516,54172,H25,5
1517,52227,X19,4
1518,95736,M26,2
1519,24434,S20,3
1520,34106,B8,2
1521,998,C50,2
1522,5200,P25,2
1523,88029,D10,2
1524,32818,K21,3
1525,33832,B49,3
1526,82796,F3,2
1527,97539,F9,1
1528,75387,H50,3
1529,58478,Z10,4
1530,22783,F8,3
1531,94889,S34,5
1532,73763,B17,5
1533,68316,F16,1
1534,27980,P38,1
1535,44848,D43,2
1536,43319,Z2,5
1537,56862,R12,2
1538,71769,R41,1
1539,19631,J7,4
1540,5733,H21,5
1541,89832,T27,2
1542,33388,G35,1
1543,3462,G16,5
1544,72235,K3,1
1545,88303,J49,5
1546,40851,X36,5
1547,5924,D29,3
1548,72914,L24,4
1549,92435,N22,2
1550,89146,S36,4
1551,14667,R2,4
1552,98760,N5,2
1553,84698,H9,5
1554,64737,R30,5
1555,82917,P28,1
1556,2185,F46,3
1557,68235,F29,4
1558,50932,R3,2
1559,71227,R35,4
1560,72270,Y5,4
1561,66889,T7,3
1562,29979,D20,5
1563,32687,C14,2
1564,79130,B21,2
1565,47340,Y47,2
1566,35228,P22,3
1567,17920,Z32,1
1568,46441,K29,2
1569,26808,Y21,3
1570,99521,S5,3
1571,24739,X24,1
1572,37065,X9,1
1573,80740,G13,3
1574,42936,S19,3
1575,29988,H9,2
1576,91312,Y26,2
1577,31820,F7,3
1578,88,J43,5
1579,92313,K29,4
1580,37420,H12,1
1581,75344,J34,3
1582,78579,P44,2
1583,95429,H6,4
1584,86116,T44,1
1585,10041,P50,5
1586,28456,T19,1
1587,59932,A39,2
1588,27523,N45,2
1589,92489,X49,2
1590,89485,J40,5
1591,19028,J13,5
1592,13620,D5,4
1593,36789,E27,5
1594,94537,Z32,2
1595,17618,D46,3
1596,40192,P15,1
1597,85610,P25,2
1598,17760,H41,2
1599,8024,M7,4
1600,99973,P26,1
1601,18980,L30,3
1602,95016,H33,2
1603,43555,E38,5
1604,79378,A14,2
1605,44882,H19,4
1606,69542,E38,3
1607,65384,S34,5
1608,21826,Y46,1
1609,71300,P45,3
1610,53421,T33,1
1611,50432,D3,1
1612,66711,W35,1
1613,83782,F12,2
1614,59024,L13,5
1615,57802,B1,4
1616,20066,S3,5
1617,29216,T18,4
1618,44861,T43,5
1619,93964,Z16,3
1620,67801,B14,2
1621,10050,K49,4
1622,32589,S1,3
1623,72520,G23,2
1624,49305,D49,4
1625,73993,F14,4
1626,79930,Y24,5
1627,68040,N4,1
1628,44040,D4,3
1629,87598,R20,2
1630,80005,W45,5
1631,46795,R48,5
1632,47057,G10,5
1633,30629,H12,3
1634,10026,S36,1
1635,56864,D44,4
1636,8073,E34,2
1637,94453,B10,2
1638,43127,G30,4
1639,16065,Y17,2
1640,21597,G3,1
1641,96233,R12,2
1642,35723,X18,1
1643,55996,S4,2
1644,88107,Y50,2
1645,15268,L47,2
1646,77371,Z24,3
1647,76875,J39,4
1648,60751,D27,1
1649,82299,W28,5
1650,88485,S33,4
1651,98230,G44,4
1652,92467,F30,4
1653,37047,L23,5
1654,49493,T43,3
1655,60540,X42,5
1656,60616,C49,5
1657,83290,L6,5
1658,76148,J20,3
1659,44465,G12,4
1660,89732,A40,1
1661,61150,P45,1
1662,80594,R13,5
1663,60425,B20,5
1664,78673,Y37,1
1665,56166,K14,1
1666,60876,E3,1
1667,99257,K20,4
1668,73486,B48,3
1669,18147,K48,4
1670,77641,H33,1
1671,72498,M50,5
1672,67833,B15,3
1673,16447,M23,4
1674,54571,K34,1
1675,7652,F4,5
1676,4583,L32,5
1677,23277,T46,1
1678,46597,C22,3
1679,35334,C25,4
1680,77078,H27,3
1681,61525,X26,1
1682,3927,D22,1
1683,13856,E24,3
1684,69834,K31,2
1685,37830,Y20,1
1686,71750,B22,5
1687,165,B42,1
1688,9370,G31,4
1689,95379,Y40,2
1690,65710,P26,5
1691,22522,S12,2
1692,56723,W20,4
1693,54111,R13,5
1694,96898,Z49,1
1695,16984,J29,2
1696,24440,C14,3
1697,29235,Z4,4
1698,33114,Z2,1
1699,75269,K18,2
1700,21166,F40,4
1701,3691,B11,3
1702,97528,Y12,4
1703,19678,G2,1
1704,17923,Y15,2
1705,97691,N29,5
1706,80924,N22,2
1707,46326,R47,5
1708,42087,E23,2
1709,52885,W19,3
1710,29837,A42,2
1711,76012,P5,1
1712,39324,W17,1
1713,54317,N12,2
1714,75049,R23,1
1715,31698,S14,3
1716,2102,N12,4
1717,89346,S28,5
1718,61318,A29,4
1719,33122,M28,2
1720,26363,G24,4
1721,91314,D38,3
1722,31954,L31,1
1723,62115,H41,4
1724,34287,Z38,1
1725,9148,K5,4
1726,24316,B20,3
1727,96149,E17,3
1728,92183,A11,3
1729,81560,M37,4
1730,3553,Z7,1
1731,60959,X50,3
1732,24993,P10,2
1733,68575,L49,4
1734,13287,T29,3
1735,47992,Y23,2
1736,74058,W38,1
1737,95350,L21,5
1738,85763,M30,4
1739,37694,L44,1
1740,83784,K2,1
1741,93418,N49,3
1742,38830,T21,1
1743,59462,Z29,3
1744,27557,Z25,1
1745,41876,T38,5
1746,94603,X10,2
1747,93551,G19,3
1748,62926,J45,1
1749,47738,A37,1
1750,73051,L35,2
1751,83457,J15,5
1752,77040,Y45,5
1753,89505,H48,3
1754,30974,G39,1
1755,51775,M3,5
1756,74841,R9,1
1757,6391,B41,4
1758,66781,P42,1
1759,7528,M46,4
1760,6316,A16,5
1761,81189,C17,3
1762,41396,H37,5
1763,59806,T43,5
1764,7139,W23,4
1765,33083,J27,5
1766,60495,J12,1
1767,4948,B30,1
1768,83975,K21,5
1769,48545,A38,1
1770,7786,N47,3
1771,93278,G46,4
1772,42708,D33,4
1773,84838,K1,2
1774,22066,Y49,5
1775,1382,L7,4
1776,42755,B7,1
1777,25892,X26,3
1778,21009,D40,1
1779,31680,Y5,2
1780,93516,D36,4
1781,44998,Z5,3
1782,98944,M48,4
1783,15008,R32,4
1784,85482,M23,1
1785,21204,S8,5
1786,33520,Y1,2
1787,20907,P50,1
1788,33460,M31,5
1789,1424,Y33,3
1790,18773,T3,5
1791,17787,E21,5
1792,99218,W17,1
1793,1261,A27,3
1794,18262,R11,3
1795,21737,D48,2
1796,48728,Y34,2
1797,18934,E26,5
1798,54583,N40,4
1799,74622,R27,5
1800,47034,F45,2
1801,97355,T2,4
1802,99208,T31,3
1803,89886,M9,2
1804,90947,N15,2
1805,86364,P26,1
1806,69977,P34,2
1807,5536,X27,1
1808,22437,M1,1
1809,86300,R26,5
1810,7769,L44,4
1811,32615,D41,5
1812,25023,Z38,3
1813,4436,B28,3
1814,16325,X29,5
1815,89273,W10,3
1816,76422,J11,3
1817,53556,E12,2
1818,50569,G46,3
1819,91009,X27,5
1820,2986,B3,5
1821,14787,R46,5
1822,28626,N30,3
1823,53990,E23,4
1824,85202,B2,4
1825,44375,A18,5
1826,28923,N26,2
1827,78915,R8,2
1828,69434,Y15,5
1829,97343,E47,2
1830,39743,A23,2
1831,45101,K21,4
1832,85980,C38,3
1833,70000,S18,2
1834,28145,P19,3
1835,56047,A45,1
1836,53785,L31,5
1837,83485,Z43,3
1838,54848,A9,3
1839,51298,C18,4
1840,40852,T13,4
1841,35506,A26,3
1842,73884,K32,2
1843,69535,Z42,2
1844,79076,Z20,5
1845,80664,K19,3
1846,73909,C35,4
1847,24980,X36,2
1848,99359,T30,2
1849,73502,K45,2
1850,56293,J14,4
1851,39279,J5,3
1852,41584,S47,2
1853,58186,N16,4
1854,38938,L12,3
1855,44370,R39,5
1856,95486,B2,1
1857,73146,Y27,1
1858,4518,P32,3
1859,35554,K9,2
1860,52596,K31,3
1861,14657,A4,5
1862,94206,S34,3
1863,58021,H49,3
1864,80396,D23,4
1865,41894,J47,5
1866,92729,D46,1
1867,1019,T21,3
1868,2408,A37,3
1869,64332,X12,2
1870,10783,H3,3
1871,12503,W39,2
1872,32057,A25,5
1873,48241,S43,1
1874,85373,Y48,3
1875,83496,M4,1
1876,53696,R7,5
1877,19197,G28,2
1878,25938,Y30,1
1879,27289,K49,2
1880,53181,S22,1
1881,39384,W50,1
1882,43450,S26,1
1883,75157,T36,3
1884,34380,X36,1
1885,76211,E8,4
1886,29475,T13,5
1887,73998,D4,4
1888,48098,D40,5
1889,27563,F21,2
1890,98680,Z14,5
1891,74145,R43,2
1892,84333,Z23,1
1893,13921,H20,3
1894,14401,M11,1
1895,623,D17,2
1896,46465,N6,2
1897,91890,T2,3
1898,90715,Z18,3
1899,38682,M35,1
1900,95832,K8,3
1901,85877,L24,5
1902,46260,Y46,3
1903,26627,R21,3
1904,23968,X30,5
1905,34222,K22,3
1906,8663,H38,3
1907,29566,N24,5
1908,27685,Y43,4
1909,45224,F16,2
1910,28558,L33,5
1911,53252,H8,3
1912,79588,S28,4
1913,44244,S4,2
1914,88657,K37,3
1915,30655,T24,3
1916,94411,H23,2
1917,50747,R3,4
1918,30077,N5,3
1919,33589,R33,5
1920,4943,X36,1
1921,10210,S33,3
1922,20136,Y23,4
1923,61161,R45,1
1924,41864,A30,3
1925,44732,F21,1
1926,97340,W12,5
1927,46271,C40,2
1928,91192,J25,1
1929,57002,M9,3
1930,77951,C35,4
1931,5469,K38,1
1932,46537,G44,5
1933,2326,C24,3
1934,25128,P50,2
1935,91727,J24,3
1936,83969,Z5,2
1937,22674,B2,5
1938,978,E16,1
1939,89882,K18,2
1940,9041,P26,2
1941,17256,Z39,3
1942,43641,Y9,2
1943,11770,J40,3
1944,51274,P43,1
1945,93421,M20,4
1946,42002,C48,4
1947,27579,X16,2
1948,66310,N39,1
1949,8729,Z7,4
1950,77897,M17,5
1951,44370,F7,3
1952,25466,K23,4
1953,91086,K20,5
1954,72713,E42,1
1955,97855,H20,2
1956,48329,F21,4
1957,88134,H17,1
1958,6034,P35,2
1959,75275,H22,2
1960,91586,E25,2
1961,20580,H7,2
1962,28186,W9,3
1963,64876,C19,5
1964,959,M38,4
1965,15923,S12,1
1966,61494,F15,1
1967,39359,Y28,5
1968,63762,H12,3
1969,71035,N49,4
1970,62197,J38,4
1971,79963,R31,5
1972,45188,D10,3
1973,38168,D13,4
1974,8624,Y30,5
1975,23070,J24,5
1976,17331,M17,4
1977,35939,H5,3
1978,79343,T36,3
1979,51904,F2,4
1980,50504,G23,2
1981,18989,T45,1
1982,73719,D4,5
1983,28655,T17,1
1984,24359,W29,3
1985,54904,L22,2
1986,40530,K22,2
1987,35317,D23,3
1988,43309,C18,5
1989,67079,S22,3
1990,4461,N13,4
1991,2020,T24,1
1992,32662,R35,2
1993,86155,G33,2
1994,39242,T25,1
1995,39304,L13,2
1996,60345,D8,1
1997,37839,X7,2
1998,6458,C13,5
1999,14184,X9,2
2000,8999,Z48,5
2001,36082,M24,4
2002,1192,K10,3
2003,37072,G31,4
2004,30754,P32,5
2005,7523,P41,5
2006,84911,K33,2
2007,13353,R33,5
2008,24637,W24,1
2009,43187,A9,5
2010,16011,J46,4
2011,90606,H20,4
2012,37787,G37,1
2013,75013,T30,2
2014,92040,D39,1
2015,86150,D33,1
2016,36901,T1,3
2017,8750,N12,1
2018,12863,T18,3
2019,98645,J32,4
2020,48591,L6,3
2021,32695,B44,3
2022,80925,P6,1
2023,88079,Y38,1
2024,34680,W13,5
2025,20111,W43,5
2026,96163,N7,3
2027,70913,M41,5
2028,71256,T4,5
2029,7750,Z22,4
2030,79058,D30,1
2031,89477,C43,3
2032,33294,G11,3
2033,19932,C13,4
2034,54154,J12,4
2035,57719,P29,3
2036,58971,X25,5
2037,24270,A23,1
2038,21512,Z33,2
2039,81911,G48,1
2040,42543,A38,1
2041,97179,Z46,4
2042,85532,N44,3
2043,40826,S16,3
2044,29866,M6,1
2045,70403,N22,2
2046,61159,X13,3
2047,23580,R13,1
2048,65860,K32,3
2049,58532,T31,2
2050,95277,J34,4
2051,24162,Z28,1
2052,80972,F47,4
2053,66978,D8,3
2054,65178,A38,4
2055,49312,J27,1
2056,71542,B2,4
2057,67859,D15,2
2058,92927,B20,3
2059,21929,Y41,2
2060,44643,M7,2
2061,33287,C12,1
2062,85688,F49,1
2063,9099,D9,2
2064,45885,Y45,3
2065,73252,G13,4
2066,96804,B48,3
2067,68820,B20,5
2068,85586,C4,5
2069,89103,H37,3
2070,97671,P24,5
2071,9374,S13,2
2072,14341,M10,5
2073,34139,C27,3
2074,94742,J1,5
2075,81594,R13,3
2076,98033,M38,2
2077,25936,B34,5
2078,47768,D14,3
2079,53000,X32,4
2080,18609,D2,2
2081,38704,F22,3
2082,26181,M29,2
2083,10643,B2,1
2084,92273,T26,5
2085,92024,D15,1
2086,94262,F14,1
2087,89918,S44,3
2088,61053,E33,5
2089,80197,C15,4
2090,3814,K21,5
2091,45174,Z19,4
2092,88717,R38,4
2093,84917,C7,3
2094,42933,F30,2
2095,61996,D25,5
2096,19941,Y31,4
2097,67543,L40,1
2098,74853,E13,2
2099,60429,M6,4
2100,9937,A15,3
2101,58444,S17,5
2102,79227,E22,4
2103,56012,P12,2
2104,85695,S31,3
2105,12152,Y1,5
2106,88572,L20,4
2107,13408,M10,3
2108,77204,W13,2
2109,53173,D5,3
2110,16942,J25,3
2111,36477,G14,3
2112,38227,D20,1
2113,40526,T46,4
2114,19675,T40,3
2115,74383,R14,4
2116,18366,W35,5
2117,91770,E37,2
2118,44199,P39,1
2119,89594,C46,1
2120,70363,L30,4
2121,43662,L23,5
2122,50849,L25,5
2123,18302,F11,1
2124,33625,B25,2
2125,70050,E8,4
2126,14774,K50,4
2127,8539,W11,4
2128,60829,W25,5
2129,54811,C24,1
2130,93824,T28,4
2131,73892,T14,2
2132,24707,S28,1
2133,90180,J3,5
2134,47370,W30,4
2135,51788,B30,2
2136,31917,D25,1
2137,95827,Z9,5
2138,35709,P2,4
2139,51141,W8,1
2140,85672,H30,3
2141,8850,P16,5
2142,63472,X5,1
2143,53576,T16,3
2144,57002,M45,3
2145,68001,G23,3
2146,24885,Z36,1
2147,3292,C49,3
2148,39918,F50,2
2149,35450,C26,1
2150,50908,Z46,2
2151,20440,W44,5
2152,34249,G35,5
2153,7413,W50,2
2154,64575,H31,2
2155,7800,X32,2
2156,55391,Y17,1
2157,54053,B44,3
2158,59427,T34,2
2159,22123,M40,2
2160,95644,A2,3
2161,27414,M35,1
2162,42310,Y37,3
2163,92502,G49,2
2164,17514,D14,5
2165,15819,Y4,1
2166,52870,L22,2
2167,34731,A19,1
2168,60742,J13,2
2169,91472,B49,2
2170,35064,R29,2
2171,49576,T40,2
2172,62903,Z46,4
2173,6886,L4,5
2174,10840,B5,5
2175,44257,H12,3
2176,5865,S22,5
2177,79318,S40,2
2178,39733,A7,1
2179,82600,R34,2
2180,42359,Z22,1
2181,91651,H36,5
2182,87505,W38,2
2183,15576,G33,3
2184,88873,A39,1
2185,64320,E6,5
2186,96988,J4,3
2187,19898,K10,4
2188,80001,W48,5
2189,433,P32,3
2190,33959,Z20,3
2191,10302,G5,4
2192,33931,E43,1
2193,52785,X48,1
2194,44656,L32,2
2195,16508,S1,1
2196,23586,Y19,1
2197,45892,Z16,2
2198,68737,R32,3
2199,62828,C11,2
2200,3181,B19,5
2201,767,R48,4
2202,800,Z24,3
2203,31200,R30,3
2204,19572,L12,4
2205,50450,Z38,3
2206,42665,N16,1
2207,38387,D19,4
2208,24181,E7,1
2209,71359,Z11,4
2210,396,Z5,3
2211,55016,B13,4
2212,92708,K47,3
2213,72820,T36,3
2214,85344,A40,1
2215,7985,Z22,2
2216,50933,M23,3
2217,93726,G47,1
2218,60310,J12,4
2219,67724,R39,5
2220,80621,C49,3
2221,68861,W22,3
2222,43139,R44,1
2223,46321,W43,2
2224,79489,H6,4
2225,63209,T35,3
2226,5285,W18,4
2227,77257,E20,5
2228,35064,R11,1
2229,1021,M41,2
2230,61615,X17,5
2231,67734,W40,3
2232,11383,R8,1
2233,98533,B50,2
2234,73669,Z31,2
2235,54697,H7,5
2236,77223,N23,1
2237,49152,B50,5
2238,99086,H18,3
2239,25294,M38,2
2240,61265,D1,5
2241,83438,P36,1
2242,51383,S6,4
2243,22674,J20,4
2244,73142,D15,4
2245,55272,E19,5
2246,59607,B8,3
2247,73239,T15,3
2248,73955,T48,5
2249,73356,G26,1
2250,14797,D17,2
2251,73970,H46,5
2252,12802,Y40,2
2253,77221,X34,5
2254,49088,F33,2
2255,94314,A50,3
2256,10422,J14,3
2257,14676,P15,2
2258,16403,R37,5
2259,45931,S31,1
2260,22320,H17,2
2261,50660,A19,4
2262,59440,C20,2
2263,91640,X12,3
2264,59203,M39,3
2265,12826,L4,5
2266,4367,L44,2
2267,92820,L43,3
2268,3854,X24,3
2269,2642,W46,5
2270,91945,R17,5
2271,37851,N19,4
2272,21609,T14,4
2273,63567,E35,5
2274,80147,R42,2
2275,86232,M47,4
2276,8523,S21,4
2277,56774,D7,3
2278,92715,T18,1
2279,29644,S33,5
2280,52506,M9,5
2281,4407,H9,4
2282,63477,K34,4
2283,25369,Y32,3
2284,46259,H7,2
2285,77245,E38,2
2286,34060,X40,5
2287,51028,Y31,1
2288,24575,R25,4
2289,32867,N27,3
2290,31972,R11,3
2291,69833,H49,1
2292,55949,A4,3
2293,72180,W15,4
2294,35664,M38,2
2295,36682,F44,4
2296,64231,J16,2
2297,13263,Y5,3
2298,12472,F20,3
2299,5822,Z4,4
2300,86202,X39,5
2301,77728,P33,2
2302,14036,D28,3
2303,36165,D49,2
2304,35474,X16,3
2305,66723,K25,3
2306,15418,W32,2
2307,21106,G19,1
2308,14600,Y49,5
2309,74438,Y27,2
2310,87007,R10,1
2311,50315,W10,2
2312,26408,G12,5
2313,96025,J47,2
2314,64128,N50,3
2315,7178,D28,5
2316,43991,N2,4
2317,59004,J45,4
2318,12841,F47,5
2319,25799,A35,5
2320,9822,P2,1
2321,44136,F45,4
2322,47652,N7,3
2323,33541,E35,4
2324,72383,A18,2
2325,33540,E39,3
2326,40184,J20,2
2327,56271,C4,2
2328,64668,E19,5
2329,71901,E26,5
2330,92725,B32,4
2331,23727,Y14,5
2332,37251,D28,2
2333,49826,L41,2
2334,82315,X1,3
2335,56473,C1,1
2336,31178,R20,4
2337,52118,C28,4
2338,55128,Y30,1
2339,28183,J37,4
2340,52062,P5,4
2341,73832,X33,4
2342,54755,M29,1
2343,78013,M4,4
2344,55072,W24,4
2345,12044,H1,4
2346,24388,Z39,3
2347,42859,M37,1
2348,432,P5,1
2349,91373,R29,3
2350,29992,B20,4
2351,82628,J24,2
2352,80232,P13,1
2353,97965,S49,4
2354,16660,E23,3
2355,23691,J33,3
2356,88907,E19,5
2357,46286,M6,5
2358,64276,Y31,3
2359,70356,P15,2
2360,75641,W13,2
2361,96078,K36,2
2362,88154,N44,5
2363,82074,M49,3
2364,85834,A42,5
2365,61952,W35,1
2366,25218,L39,4
2367,25003,C50,1
2368,80774,N33,3
2369,60149,C24,3
2370,24344,E14,4
2371,56634,H22,4
2372,54173,N29,4
2373,16370,R16,3
2374,77676,W19,2
2375,92635,G28,5
2376,74920,W11,5
2377,10131,Y37,2
2378,12632,N23,4
2379,55088,N13,2
2380,72036,G2,2
2381,30049,G35,4
2382,59391,Y39,1
2383,97724,R8,1
2384,94300,B12,4
2385,48429,P9,1
2386,63355,B47,5
2387,69319,B10,4
2388,11462,Z33,3
2389,72088,E47,4
2390,56487,R6,5
2391,96111,H47,3
2392,46138,D3,2
2393,17845,S26,4
2394,25018,T47,4
2395,23636,C2,2
2396,55435,Y29,2
2397,13100,G9,3
2398,36107,B34,1
2399,26256,D4,1
2400,23966,G24,4
2401,44022,F45,1
2402,2784,G28,1
2403,98570,G15,3
2404,85141,F16,2
2405,85251,Y19,5
2406,88985,T22,4
2407,2947,B9,1
2408,92904,M13,5
2409,49796,E46,5
2410,48871,E21,5
2411,86618,J6,5
2412,66309,G38,1
2413,36661,G46,1
2414,2540,Y33,5
2415,58079,A17,4
2416,21861,C40,1
2417,73249,S34,2
2418,80334,H15,1
2419,90905,N14,4
2420,28326,A3,1
2421,63622,F25,5
2422,2603,P49,4
2423,26875,X34,1
2424,63917,F2,3
2425,32064,X49,1
2426,75648,A20,4
2427,76419,H15,2
2428,31929,H24,2
2429,68069,T44,4
2430,85426,G31,5
2431,59939,E26,2
2432,70955,K27,5
2433,67721,K35,1
2434,70815,A27,4
2435,71707,Y5,5
2436,63639,T36,4
2437,92535,X14,2
2438,39685,F4,4
2439,99992,F15,2
2440,48017,W41,2
2441,12108,E27,2
2442,42952,Z46,2
2443,28888,H13,1
2444,65774,T49,5
2445,90837,L15,4
2446,68244,B34,1
2447,81326,D1,1
2448,37315,G41,4
2449,47131,K48,1
2450,69035,S16,2
2451,78760,W45,3
2452,66684,D27,5
2453,23676,D50,1
2454,57496,H33,2
2455,70542,P18,5
2456,50539,D29,4
2457,6610,M29,4
2458,83641,Y32,2
2459,55730,B5,3
2460,39621,W32,4
2461,78492,N42,1
2462,10763,C4,2
2463,71293,C45,2
2464,88238,E22,1
2465,65157,Y26,2
2466,66513,C31,3
2467,73806,W26,1
2468,57857,G2,2
2469,84727,D10,3
2470,91934,R22,1
2471,16865,X26,5
2472,68785,X7,3
2473,43144,P27,5
2474,83587,K50,5
2475,20213,S22,4
2476,61430,X24,1
2477,710,A33,1
2478,41577,S24,5
2479,35760,X41,1
2480,50876,R32,2
2481,37211,A18,3
2482,5533,N10,3
2483,44764,W4,2
2484,17127,W46,1
2485,62018,E21,1
2486,58181,C21,5
2487,44677,M46,3
2488,47866,R7,4
2489,70867,X7,1
2490,55410,T38,1
2491,85922,R31,2
2492,3943,S46,2
2493,57010,X14,3
2494,49777,S9,5
2495,40059,Y9,4
2496,2144,N33,1
2497,21090,E12,1
2498,73429,C5,1
2499,90508,S2,4
2500,68482,S27,3
2501,66606,F35,5
2502,56475,J19,4
2503,89733,M7,3
2504,44208,R8,4
2505,29741,D34,5
2506,16380,T42,4
2507,15900,C46,1
2508,47759,Y43,4
2509,38996,N45,5
2510,68962,X46,3
2511,69957,P41,1
2512,50672,S19,4
2513,65102,R41,1
2514,14919,E21,5
2515,28287,G8,2
2516,40169,H10,2
2517,26978,Y12,2
2518,62948,Z26,4
2519,13709,P36,4
2520,38823,S30,3
2521,32056,D13,3
2522,56518,L42,1
2523,84477,W43,2
2524,95152,Y37,4
2525,91785,F30,4
2526,17103,T3,4
2527,45371,B48,3
2528,73552,E5,4
2529,3594,P47,1
2530,77395,Z30,2
2531,57239,W4,3
2532,23282,M40,4
2533,90029,R16,5
2534,47105,P35,2
2535,93150,G44,4
2536,11024,R33,2
2537,77341,H31,5
2538,56859,K47,2
2539,97803,N33,1
2540,7022,D15,1
2541,22941,B34,1
2542,10309,R19,5
2543,2776,M24,2
2544,61557,B11,1
2545,50409,G13,5
2546,77758,R33,2
2547,15673,J15,2
2548,74121,B34,2
2549,23164,Y48,5
2550,2104,B36,1
2551,24055,S10,5
2552,97075,K40,5
2553,47433,T32,1
2554,51822,F49,5
2555,31206,L9,1
2556,96906,D1,2
2557,46849,N45,2
2558,77177,H6,2
2559,11208,Y1,1
2560,82229,E21,3
2561,7171,M2,3
2562,35832,L45,3
2563,64281,G37,4
2564,9303,N1,2
2565,83361,D25,1
2566,9916,W18,3
2567,58253,F5,3
2568,147,N22,1
2569,3842,L12,4
2570,46338,D45,5
2571,90070,A37,1
2572,84088,G29,5
2573,52001,M10,1
2574,27826,F15,1
2575,75174,J8,5
2576,3738,Z11,2
2577,31241,L39,2
2578,32741,G32,5
2579,67959,L1,2
2580,80116,W14,4
2581,51746,P50,5
2582,94184,F50,3
2583,15001,R38,4
2584,83860,B15,3
2585,27944,X7,3
2586,30455,W22,3
2587,47655,W19,5
2588,40653,F30,4
2589,98663,D38,2
2590,98628,X23,1
2591,66664,F41,3
2592,27533,L3,5
2593,84233,M21,2
2594,92314,J35,3
2595,85281,W16,4
2596,40019,B38,5
2597,67566,P10,4
2598,77165,F50,4
2599,16584,B47,2
2600,22076,B15,1
2601,92145,G42,3
2602,419,M8,2
2603,5396,E31,4
2604,17998,R48,1
2605,86366,P49,2
2606,46186,T20,4
2607,16015,H21,1
2608,42931,G42,3
2609,31551,D17,2
2610,34683,F23,1
