CrewID,PilotID,HostessID,Hostess2ID,AssistantID
1022,3254,6401,8064,6288
1023,6621,5509,3227,9154
1024,4117,3665,3423,552
1025,169,1332,1505,8048
1026,5115,6158,3880,4290
1027,6524,747,2705,3421
1028,4706,7321,3718,5375
1029,8069,4107,8825,2335
1030,8352,1163,5474,9190
1031,7613,650,1605,1957
1032,5840,2784,8894,6542
1033,1349,3967,4663,7822
1034,8403,2679,3956,4650
1035,1974,9745,1127,2104
1036,945,7191,6790,9135
1037,1313,9485,5651,5733
1038,2657,3614,9468,6393
1039,40,4597,1646,1123
1040,3148,5580,2992,5848
1041,7381,5215,6254,1376
1042,6829,5530,3697,5323
1043,1748,6311,603,448
1044,1233,1008,5287,4062
1045,2313,7736,1407,856
1046,8152,369,2771,2080
1047,17,6654,8080,6707
1048,4479,6609,8542,907
1049,6662,3940,462,3827
1050,9399,560,8305,6607
1051,4953,7605,5424,7681
1052,2119,1176,4518,5212
1053,4111,6850,2746,7447
1054,9790,393,4101,4262
1055,4536,7194,4046,1183
1056,64,3062,7722,8249
1057,8145,2235,990,6899
1058,7550,7237,7063,8328
1059,8326,6569,8006,4262
1060,5159,5976,8218,5089
1061,3919,7241,433,2726
1062,5778,5257,5467,4487
1063,1829,9296,8266,9631
1064,9070,876,7444,4665
1065,3051,1100,2911,5802
1066,5645,4585,672,5629
1067,8661,1292,7536,5875
1068,7601,508,9556,420
1069,1874,6166,4737,7433
1070,9727,9228,9105,7254
1071,9940,9241,2891,1832
1072,1886,1351,5342,7691
1073,7196,4853,5839,6191
1074,8836,5149,9228,4669
1075,9107,1750,1718,3063
1076,4763,923,8830,3448
1077,8198,1159,9624,3280
1078,2457,3151,1671,3836
1079,4910,8743,2950,8180
1080,9126,1396,2629,1277
1081,9610,2380,1004,308
1082,9080,8168,4655,8138
1083,3497,8116,5863,6814
1084,2651,7213,2172,975
1085,6815,3399,9821,661
1086,8191,9996,5072,350
1087,6937,3542,5381,2292
1088,2074,3741,1203,9852
1089,8992,8636,4663,9519
1090,7594,9164,9513,4160
1091,5113,5003,3062,3084
1092,2202,2098,2511,6912
1093,8034,6774,6311,9752
1094,4179,315,8983,2824
1095,8105,4647,588,4272
1096,1113,9009,6231,7389
1097,1712,7930,5433,1331
1098,3246,8006,1423,9155
1099,3536,51,3629,9873
1100,9375,1195,855,8465
1101,7391,3883,1785,5866
1102,3656,9468,70,986
1103,4287,9319,2140,163
1104,3931,9604,6846,6805
1105,7631,4508,7437,7798
1106,2346,6479,4036,2407
1107,4640,3313,2266,1811
1108,4837,3484,7663,8876
1109,4120,4655,1419,2961
1110,6783,8144,8039,7172
1111,2721,8461,3462,7055
1112,8217,3089,1426,9507
1113,7138,9828,4551,3060
1114,4374,4138,2799,5398
1115,9402,7497,7792,8163
1116,8734,5592,334,2400
1117,6798,6383,8733,870
1118,6363,1353,9276,7022
1119,6400,3398,9614,1202
1120,7335,9713,8500,1994
1121,8486,2044,1308,7781
1122,5000,4788,8056,6357
1123,2995,6183,7619,836
1124,5854,4982,9559,4475
1125,1617,8731,616,212
1126,4692,9013,2205,7696
1127,4761,5501,923,1463
1128,9858,5207,8136,314
1129,6687,2161,6417,3607
1130,8392,7437,7732,5323
1131,5840,5553,7804,7606
1132,8514,277,7464,1913
1133,6546,5751,7198,8132
1134,7776,6112,2751,1506
1135,8562,3898,8323,1139
1136,1403,7284,2671,7857
1137,3778,2266,1588,3876
1138,8484,5648,5263,8371
1139,9790,7220,2578,7224
1140,2615,4086,3302,3426
1141,7087,2528,3885,6659
1142,205,5816,3880,7372
1143,2245,8724,2038,4428
1144,7083,8430,4567,8413
1145,1367,1350,4213,3896
1146,6453,2777,2459,2963
1147,408,3981,9844,4994
1148,8426,3402,8388,3370
1149,1645,239,9625,8856
1150,6299,8398,9372,2764
1151,1323,5199,7690,2171
1152,2484,5215,4747,6350
1153,7016,3336,7302,3017
1154,2896,406,3687,3020
1155,6189,3498,1498,805
1156,2778,3311,8480,6684
1157,4870,8407,9915,5508
1158,7911,5824,3949,3965
1159,3188,5004,7963,2536
1160,3477,2982,7477,3748
1161,3560,1681,440,7562
1162,9946,8608,3133,801
1163,8464,4885,6024,7610
1164,4191,8287,5694,6266
1165,6364,5924,1823,2440
1166,4746,7135,3675,914
1167,2551,6746,2285,6897
1168,3858,8216,4328,2163
1169,7133,1391,8705,1132
1170,6007,2205,2907,8570
1171,5002,1861,3757,1666
1172,3425,5722,5072,2133
1173,5569,9108,8255,4330
1174,7078,1912,1819,7568
1175,4786,3801,2157,488
1176,2299,8155,9431,3276
1177,9379,8932,2294,271
1178,9414,4356,463,1281
1179,8390,9598,2717,4729
1180,1143,7553,8497,6046
1181,7393,4145,493,1644
1182,9535,5340,3248,9947
1183,9418,5678,5839,4764
1184,9937,4140,8852,6028
1185,9779,4263,7099,6923
1186,2541,4749,3344,8946
1187,2686,7656,3572,2807
1188,4695,2436,560,9537
1189,6747,4003,1498,6693
1190,5797,1447,3333,9744
1191,863,9164,2784,4851
1192,327,8719,4749,7430
1193,359,5665,9036,7970
1194,6926,4759,9043,696
1195,7785,2873,9047,7917
1196,4496,1996,6858,151
1197,1774,8763,7841,1414
1198,6487,9244,6099,5560
1199,6806,276,5764,6288
1200,9131,4409,5029,3521
1201,9069,2501,1155,3036
1202,4531,2696,6379,5187
1203,2645,2010,7437,6560
1204,6540,5072,3397,4259
1205,1068,7672,6463,188
1206,6010,2787,7280,7844
1207,7207,4874,3948,7625
1208,5416,3669,5869,7752
1209,1445,8827,3602,3328
1210,7946,1595,4865,6039
1211,7098,2523,1326,2862
1212,9500,3269,5945,9686
1213,4370,1171,3415,8410
1214,9389,6273,68,5441
1215,9895,7766,8010,3641
1216,6155,7619,6666,2941
1217,7865,432,2330,9984
1218,3858,8497,8928,7018
1219,9207,916,7892,2760
1220,9945,8784,1012,2365
1221,4114,7385,2355,7921
1222,9942,7510,4009,8756
1223,6678,3118,4352,5796
1224,5559,7837,9624,806
1225,7998,2534,78,1661
1226,8158,9331,3705,3700
1227,928,2652,8523,7884
1228,8860,4484,3530,435
1229,4238,2679,5301,5521
1230,550,2162,8170,5827
1231,6937,6307,8784,3489
1232,6493,9737,4844,4005
1233,3085,6133,5271,3876
1234,3825,7247,6171,4332
1235,6546,2921,9739,9609
1236,7402,4988,4122,5044
1237,3364,1868,5628,7688
1238,3296,6790,6026,1767
1239,6373,7365,9307,6537
1240,5652,3154,2143,215
1241,728,5141,616,6068
1242,7475,610,6844,2353
1243,7852,4164,8035,5401
1244,826,9593,4658,1476
1245,1094,7011,4636,3438
1246,30,7758,9713,3941
1247,4433,6099,1543,7986
1248,9234,1023,7259,4541
1249,4670,1753,7302,6368
1250,1817,6253,7145,6013
1251,3555,4007,9411,137
1252,5861,1797,1718,7422
1253,7531,3835,2410,148
1254,3022,6251,1565,1306
1255,4001,7669,4628,452
1256,4314,6131,9222,215
1257,1303,3753,3530,7317
1258,6489,8147,6549,3999
1259,4496,5315,4402,8519
1260,6969,5545,1822,5459
1261,4125,6374,2982,1940
1262,7375,1484,7300,5338
1263,8131,5318,2076,5817
1264,7751,1144,9046,4791
1265,5892,262,4902,5255
1266,9200,7558,5496,6277
1267,6563,3577,2320,1729
1268,2022,9361,9492,5911
1269,2340,5843,5349,939
1270,9139,7399,927,1340
1271,8984,2143,7450,2147
1272,577,1621,8974,5450
1273,5865,5424,5759,974
1274,1429,6202,8602,6589
1275,4232,7444,4806,6109
1276,3394,7525,204,1778
1277,3676,4874,1634,2341
1278,5652,1823,6270,7142
1279,3158,3759,3638,5855
1280,7676,818,7965,8163
1281,4641,9928,2696,8546
1282,4999,8059,4364,9061
1283,9886,5358,4862,9121
1284,4688,6477,4305,5022
1285,2759,1780,7502,424
1286,6154,9734,1003,579
1287,641,6710,81,4261
1288,8085,8230,8647,8125
1289,9663,8840,4636,7296
1290,6010,5298,8982,5532
1291,1413,5494,6281,7921
1292,5480,1470,3979,9800
1293,2057,1688,3491,5037
1294,7660,2253,1486,4891
1295,6287,864,1471,8097
1296,8556,393,2781,1738
1297,9301,5565,244,1320
1298,6999,9502,440,3508
1299,1510,5665,6470,3551
1300,6355,9111,9283,1998
1301,4324,8128,1668,9958
1302,2074,8542,2291,7407
1303,8247,7238,4326,1816
1304,5184,4587,1709,7022
1305,605,4836,7321,4939
1306,551,8746,1597,836
1307,6054,6177,2578,7797
1308,6023,334,2207,512
1309,9549,179,4087,5613
1310,7776,1348,3480,1696
1311,8329,8512,7152,4274
1312,9357,905,4663,7012
1313,5411,1799,7150,3875
1314,1715,1023,1969,280
1315,7503,3979,5083,6808
1316,6330,5152,7452,1040
1317,4675,4974,5241,2586
1318,3392,9627,1937,896
1319,9402,2787,765,5249
1320,9590,6479,8457,5151
1321,2756,1840,8071,3568
1322,3068,8171,7713,1210
1323,5477,3934,9489,2163
1324,8634,7399,3787,6772
1325,5184,2950,410,6045
1326,3571,6,3258,3079
1327,9432,3703,8434,1290
1328,3874,5515,5705,9016
1329,1482,7452,8896,6085
1330,265,9025,9688,8353
1331,5008,244,9215,6218
1332,5542,2609,1993,2133
1333,7803,9268,1673,4076
1334,3564,9422,1960,5183
1335,7402,8819,598,368
1336,7918,9468,4691,5410
1337,1501,43,5783,5148
1338,3143,4300,2314,3749
1339,1072,5954,9915,6357
1340,5163,5614,122,2125
1341,5482,1556,3191,6659
1342,1283,388,4678,3335
1343,5492,2974,1213,1811
1344,3233,6729,8268,3070
1345,3023,7365,1993,1545
1346,7725,9384,4061,8937
1347,6887,6703,2108,8349
1348,875,827,9509,5686
1349,7890,3767,3612,685
1350,6795,9737,7889,1800
1351,6084,4000,8765,2064
1352,748,5460,8222,601
1353,7427,1300,1511,1902
1354,9608,6469,5264,5691
1355,4929,7746,1194,901
1356,3230,1692,7303,2877
1357,1691,8743,8589,8146
1358,4796,5636,1548,6096
1359,5041,1295,1604,6245
1360,4088,5945,1324,5453
1361,307,9215,1546,836
1362,395,1725,6497,1412
1363,3115,8066,9277,4541
1364,8378,5832,4280,3668
1365,9798,8545,6269,2761
1366,5936,6767,4286,5671
1367,7579,4992,8720,7116
1368,8158,4471,9239,7020
1369,8322,2816,4289,7200
1370,7560,3255,3461,4210
1371,1342,3557,4699,732
1372,9998,1687,8924,7096
1373,3177,4844,1377,1674
1374,8857,2357,7872,114
1375,1924,3664,1269,2475
1376,9451,3372,981,2678
1377,2672,7740,3756,431
1378,8524,141,9978,8254
1379,813,5958,4228,8757
1380,1136,6177,9577,2749
1381,8654,6656,9034,4491
1382,3798,1703,1301,9966
1383,8897,2189,9457,2064
1384,6686,7003,9828,7797
1385,8403,8072,7517,1414
1386,3362,5166,9210,5625
1387,8847,3940,4214,9795
1388,5861,2574,5648,3525
1389,2142,9874,9068,2401
1390,5233,5147,3942,4110
1391,5641,6924,4892,601
1392,2666,5749,8195,7116
1393,5444,4877,1773,3487
1394,2327,8500,9436,4767
1395,3996,428,5116,405
1396,8655,2437,5762,2042
1397,2271,7,4886,1042
1398,1239,5349,6463,1109
1399,7615,1360,3912,4312
1400,9048,9734,4208,6240
1401,1896,5251,9544,8946
1402,6363,3794,6103,782
1403,7196,4606,8981,6443
1404,9380,3299,8933,6384
1405,6412,8551,4087,3224
1406,1715,1416,1328,5253
1407,5233,1187,2578,7223
1408,1458,1618,8187,8519
1409,9763,2523,1956,6366
1410,1321,1536,4015,5938
1411,7087,9277,8147,933
1412,605,3376,162,4845
1413,8311,4674,1397,2100
1414,2551,9043,2817,7058
1415,5587,5903,6709,1714
1416,2348,4372,6123,6347
1417,4031,2534,9453,4391
1418,509,6649,9002,2324
1419,1287,9680,3297,6438
1420,5122,745,720,9231
1421,6370,4342,2481,6864
1422,5620,6257,7425,5630
1423,4975,9906,7194,6632
1424,9670,1594,6769,4635
1425,3585,2385,7731,9852
1426,5256,1130,7152,9045
1427,9285,9176,3644,9106
1428,4242,9215,3606,8544
1429,7387,1249,5510,755
1430,2674,798,8182,6966
1431,4933,8722,5035,4383
1432,1818,5740,7817,2867
1433,835,6281,3097,1580
1434,7131,3687,2206,7020
1435,8814,4355,5168,6371
1436,3264,6251,5583,5011
1437,2392,7677,7135,5502
1438,8740,6304,6069,9534
1439,4596,8049,3437,1212
1440,4165,1191,5628,3214
1441,8792,9697,4954,5552
1442,2114,1003,7913,5011
1443,7776,230,1920,1227
1444,5788,4102,3031,8410
1445,8432,6304,6428,1306
1446,1085,8704,9068,1740
1447,5891,757,9213,1304
1448,344,2597,1763,5396
1449,6900,9515,4637,5625
1450,1815,1373,230,1994
1451,6276,763,4995,3011
1452,6038,4682,470,1640
1453,8446,93,5194,5181
1454,2812,3001,6417,3363
1455,5789,6997,5510,809
1456,1871,7808,8719,7855
1457,5303,3026,8698,6629
1458,7959,6459,2394,9752
1459,5837,5772,3894,7862
1460,3340,6386,9680,5443
1461,9860,4848,50,6600
1462,5913,7832,1201,6599
1463,92,9978,6071,3182
1464,7208,8561,5779,9486
1465,2560,2496,4830,5336
1466,1257,1102,1898,1172
1467,3245,5526,4734,9445
1468,3483,5764,4775,5804
1469,3564,3110,1745,1363
1470,640,5247,883,759
1471,9863,433,9284,4633
1472,376,7074,4012,7233
1473,8847,4439,5263,4261
1474,4105,8723,5174,2880
1475,5306,9823,9862,615
1476,1630,4742,2602,5368
1477,5028,7534,3912,9060
1478,6967,4167,7530,5612
1479,3325,8064,9167,1434
1480,8127,2405,6469,4550
1481,746,3072,827,356
1482,7812,6078,8381,1913
1483,9798,7428,6943,9016
1484,5893,8407,3191,549
1485,3440,7799,3603,5089
1486,9911,6656,3021,1058
1487,8385,880,141,4469
1488,5514,7517,9102,4160
1489,5270,8833,8974,2353
1490,7215,9064,2149,2512
1491,4307,4795,8928,4594
1492,5201,3314,7295,9618
1493,4639,9703,6490,3766
1494,2733,8575,7714,5733
1495,167,9577,8823,1809
1496,3483,2191,588,3222
1497,5504,3008,7716,1202
1498,570,2843,1862,5906
1499,8742,4213,1471,1916
1500,5160,7262,5675,4994
1501,3105,4498,7148,1580
1502,2820,5424,1291,2862
1503,2429,3327,5651,2616
1504,6820,4755,4355,4829
1505,3316,236,2246,9616
1506,8866,1187,2962,4196
1507,6783,5992,1388,2918
1508,9084,8639,5699,7242
1509,6747,7258,8763,2005
1510,1357,2297,8063,4382
1511,9652,3443,8470,7781
1512,8621,6916,4118,5536
1513,4880,9930,272,3609
1514,417,8802,616,9746
1515,423,7025,8993,6781
1516,6083,3614,5756,7054
1517,8400,7877,354,7419
1518,9935,1396,2483,9212
1519,9352,8769,5204,405
1520,5898,1292,1065,72
1521,4679,1990,1823,227
1522,3892,6564,1507,297
1523,3158,1360,5998,567
1524,1757,5281,2235,4259
1525,575,4787,7845,7496
1526,1119,8805,4504,4750
1527,8464,8754,3490,2148
1528,5109,9915,4611,5883
1529,9375,8991,7384,9486
1530,1680,4658,3433,9664
1531,8687,1601,8336,1280
1532,4052,2312,3813,3599
1533,8885,1656,864,1205
1534,3068,2326,628,4967
1535,2226,4228,3883,5600
1536,4778,2728,2843,4941
1537,4028,5763,4500,834
1538,4867,3255,3191,6951
1539,9325,1853,3303,3422
1540,1734,9531,7759,3574
1541,3734,4591,1899,5867
1542,1636,4621,88,7369
1543,6062,5081,6962,5254
1544,2429,7091,50,9539
1545,6822,2131,2629,3548
1546,3566,6449,294,2791
1547,160,3813,689,2105
1548,9329,7621,2330,103
1549,982,7892,5305,1685
1550,3983,7653,2865,8140
1551,6663,4808,4084,386
1552,5695,8334,7316,2442
1553,949,2280,9598,4198
1554,4075,8399,1587,7117
1555,9004,6417,6833,820
1556,5214,6536,5765,2874
1557,5662,9722,5736,5161
1558,5076,4023,3741,755
1559,8707,5104,9277,7646
1560,4772,3662,9566,8717
1561,6829,218,9721,3903
1562,9438,2992,880,5473
1563,1542,3620,7845,1392
1564,8000,4955,1436,5051
1565,7729,2039,6534,7416
1566,8498,2705,6627,4566
1567,851,9324,4102,5544
1568,4473,4009,3810,7049
1569,8242,8456,2131,8927
1570,6937,8528,8229,7591
1571,2812,6594,7500,7308
1572,9682,2076,2351,3599
1573,6182,2261,1899,2056
1574,3908,9012,9294,4
1575,9179,25,5285,186
1576,4117,956,5120,8614
1577,7023,9251,5468,288
1578,6501,3835,3579,9184
1579,2002,5740,8136,5244
1580,9665,9431,8988,5118
1581,3205,5832,2380,5680
1582,3386,1481,3405,1077
1583,8178,5195,3542,533
1584,792,1273,4956,6359
1585,8362,7493,3449,75
1586,826,7763,5853,6903
1587,7664,4147,4680,7057
1588,3994,2131,1887,9805
1589,2484,37,872,2590
1590,929,7790,9440,704
1591,6553,3189,7226,4726
1592,3983,5224,3916,2236
1593,7929,9488,3300,4290
1594,9565,6354,7963,7311
1595,4870,2802,4442,9286
1596,5343,6504,4603,9221
1597,1119,8463,6129,3224
1598,7206,8057,5919,9530
1599,6197,5971,6131,8632
1600,4105,1221,8023,966
1601,8263,3780,5042,8190
1602,7800,5777,2076,8619
1603,1254,6991,7182,6115
1604,4314,4629,5449,8994
1605,394,3813,3455,9768
1606,7192,3401,2316,4764
1607,4253,9088,7783,801
1608,2593,9916,2227,325
1609,7514,9993,9110,9032
1610,3595,3498,9489,5560
1611,6699,8982,2240,1578
1612,8223,3199,6103,2264
1613,3590,9478,272,9838
1614,47,5105,2694,1528
1615,4796,3431,7213,5369
1616,844,2730,3961,9177
1617,6880,4014,1929,386
1618,2086,5190,4835,5354
1619,8394,3045,7737,8938
1620,4526,1441,5003,5107
1621,6955,4828,4041,1800
1622,4697,8399,3005,7490
1623,5009,3059,5946,8568
1624,1948,8618,2876,4066
1625,9764,7790,6630,4237
1626,6411,9412,4637,9219
1627,7729,294,3314,9649
1628,9112,3859,1693,7151
1629,9035,1745,7536,6827
1630,2964,7470,5461,9752
1631,6723,7333,9566,8624
1632,9493,8896,8906,113
1633,8778,5095,8499,9574
1634,2425,3916,6516,2536
1635,2009,4123,102,5032
1636,2473,8795,1882,6834
1637,6282,9361,6066,5578
1638,4329,1716,8182,6899
1639,1645,2397,1993,2570
1640,2721,427,5464,135
1641,7251,7258,6547,3897
1642,7529,8501,8710,9075
1643,9243,3732,4156,9887
1644,4104,2808,1601,2174
1645,3038,7044,843,8903
1646,7027,3180,9319,224
1647,9648,7536,7510,816
1648,4777,4923,6464,4769
1649,7319,3759,9225,5882
1650,860,1338,7759,1690
1651,94,4000,162,9838
1652,8689,3062,3397,9490
1653,614,842,2089,4738
1654,7898,3717,2044,4234
1655,7762,8826,6854,3141
1656,9798,2552,7728,2102
1657,7143,4673,387,9480
1658,5286,6538,3415,2596
1659,2111,4756,7693,3225
1660,8898,5699,1546,1262
1661,1741,3352,513,4530
1662,4584,2982,8974,9616
1663,4329,1410,470,3508
1664,447,800,7455,3027
1665,8597,4184,3552,3310
1666,7651,4301,206,6923
1667,5016,947,3116,4976
1668,9889,3520,7247,3804
1669,2763,4067,5420,3308
1670,9240,8728,8888,5619
1671,2853,4167,6520,2508
1672,63,5749,8606,464
1673,1117,3026,4919,5655
1674,3943,4132,1601,2056
1675,8325,3482,5784,5792
1676,1469,4424,1223,8584
1677,3985,3838,2071,9512
1678,4446,9457,7932,2821
1679,1063,5862,4039,6064
1680,2013,6626,1670,5067
1681,8103,4409,7543,3265
1682,2636,8677,6257,5171
1683,5814,494,6915,6124
1684,5201,2501,9968,3918
1685,2935,5739,7100,3036
1686,3325,9688,6430,7488
1687,8400,1144,1450,4180
1688,2286,639,9624,2066
1689,4133,2617,3078,9130
1690,7429,839,6497,8260
1691,589,8889,3031,7403
1692,39,2478,7968,1298
1693,6226,5953,9996,6532
1694,3966,8216,843,5659
1695,7420,7566,9558,5046
1696,8274,1316,6505,2855
1697,4731,1523,6637,2341
1698,4812,1699,3117,8200
1699,5243,62,9978,337
1700,5160,1799,6107,2306
1701,6241,6924,2266,491
1702,3050,8710,2921,7625
1703,9501,5960,1822,4011
1704,8650,336,5129,7172
1705,4368,411,798,419
1706,7154,7937,461,2462
1707,7146,9689,6304,9090
1708,5086,3420,6214,4465
1709,7880,8501,7991,2154
1710,7093,3081,3979,8747
1711,9428,5202,4973,8610
1712,6841,4737,3920,8024
1713,8208,9531,7091,4550
1714,3237,3206,5836,985
1715,4780,2639,2714,4019
1716,2521,9378,5127,5558
1717,4458,4381,9669,656
1718,1211,4388,6446,8235
1719,8152,5154,2898,5314
1720,4727,9181,7226,1811
1721,6042,6457,277,3895
1722,8495,6304,7493,9370
1723,1704,5551,8276,2969
1724,4197,7084,4682,2979
1725,2676,4919,4747,8768
1726,3624,7086,3690,1598
1727,5447,85,2818,3820
1728,9329,8842,9378,1643
1729,5159,6987,3007,4153
1730,4379,1195,6653,9561
1731,1649,2796,1103,3330
1732,6451,7965,8833,2814
1733,3135,1301,7499,7006
1734,7977,9524,9413,5554
1735,6070,2670,5353,3219
1736,5053,3154,1170,1838
1737,36,7736,2030,9887
1738,4880,4906,9334,5481
1739,8685,9450,1985,604
1740,5411,6656,5349,1833
1741,7823,9509,4755,9530
1742,9541,3037,9010,7999
1743,2991,9572,1225,9792
1744,7861,6167,7765,7850
1745,7984,6981,7512,5454
1746,3000,516,7642,3169
1747,1941,6688,7118,4964
1748,7071,3491,9992,6531
1749,6625,5846,9697,2850
1750,2757,4647,3154,345
1751,6163,2873,9009,4638
1752,9160,3384,5740,7741
1753,8160,5460,60,3163
1754,429,2470,3669,142
1755,9693,2215,1919,8421
1756,1464,5383,4680,7545
1757,5111,2798,2480,4465
1758,13,7672,1810,7117
1759,5667,7362,4828,4423
1760,9094,7789,8954,4073
1761,5667,4440,7733,3799
1762,2924,2639,6417,9499
1763,3676,8846,7663,3598
1764,9330,6605,4000,4017
1765,2434,4008,4042,9117
1766,5303,9303,7086,8202
1767,2237,2301,4221,7151
1768,6330,4140,8754,5354
1769,7154,1668,5519,9661
1770,7411,428,4101,7388
1771,41,2787,4037,3222
1772,9161,9485,3423,5310
1773,7429,373,2186,8109
1774,6502,2956,7373,9656
1775,1257,3209,8056,6695
1776,4380,4823,5178,1675
1777,2981,1999,8710,5392
1778,5093,1471,9136,6897
1779,1453,1826,9558,7190
1780,4001,9274,8807,8427
1781,7079,7791,9725,9539
1782,3907,1711,8059,4832
1783,6173,7348,3956,7895
1784,9434,5976,4784,1286
1785,6744,5618,9602,587
1786,3167,4096,1762,340
1787,7830,5285,4402,1529
1788,4554,2380,5773,631
1789,4461,7930,4567,5922
1790,3385,8548,8456,5282
1791,6521,872,3072,3378
1792,8661,8777,2692,899
1793,8326,5876,3185,9573
1794,5028,961,2630,99
1795,2384,2269,5853,7165
1796,4793,1308,6144,1540
1797,3849,9039,8840,4054
1798,1009,6538,406,3647
1799,3177,500,3526,7376
1800,5160,9478,8823,3963
1801,2914,8171,3927,6442
1802,5695,4658,6665,7643
1803,8223,5318,7247,685
1804,155,3527,4806,6029
1805,9811,7837,7070,3639
1806,8350,2483,410,1215
1807,1288,8631,5984,7770
1808,7281,7148,3008,7126
1809,3769,5335,6576,3867
1810,1971,5088,8148,7561
1811,4341,687,1853,6947
1812,570,4485,6149,1769
1813,5256,9921,3482,4512
1814,993,515,6628,5561
1815,9459,5585,9659,3283
1816,737,8475,1960,4895
1817,5412,2382,6231,2069
1818,9232,8711,6748,3723
1819,3213,8136,5670,9631
1820,5673,9993,1751,5478
1821,7898,6134,1960,6682
1822,7552,4938,9029,1892
1823,884,2277,9457,8339
1824,2810,677,5088,7172
1825,30,7881,4424,3429
1826,2571,3637,3537,1900
1827,5012,6714,8479,996
1828,5810,493,1647,9887
1829,2793,5716,4236,3182
1830,4197,9071,5415,5818
1831,3245,6564,8316,5290
1832,5115,4607,1484,4397
1833,9962,7853,6377,9463
1834,9885,4806,4801,6897
1835,3165,6790,5503,1150
1836,7251,2492,9881,2148
1837,9019,843,5876,3980
1838,1664,868,9981,9849
1839,6976,7452,4214,5441
1840,418,8218,6401,8812
1841,5996,6881,9283,1154
1842,6690,4012,3732,4336
1843,7638,7897,7872,7471
1844,2467,5224,2904,4805
1845,293,3718,252,8140
1846,6983,1466,1594,2300
1847,2915,8031,3005,9437
1848,3561,6997,3072,8941
1849,9971,8407,2072,899
1850,4783,375,9324,4770
1851,6930,7182,8501,2849
1852,1321,4801,2641,9227
1853,5170,1547,2014,5671
1854,9364,3530,6936,3605
1855,9428,2000,1317,6271
1856,3925,4863,1261,491
1857,9082,8398,8344,9983
1858,9750,2382,5264,6255
1859,5634,4245,1929,3268
1860,4287,576,8766,2675
1861,3634,4476,1673,6776
1862,7344,4681,6495,7202
1863,7550,8246,4381,3243
1864,2003,5395,5551,7786
1865,6030,7363,4432,6227
1866,2673,7080,3526,9765
1867,7078,343,1937,9497
1868,9564,598,9417,9752
1869,2922,8397,6026,2091
1870,2113,7457,4023,9857
1871,2074,8607,7841,2678
1872,7903,3423,3348,2824
1873,6375,7026,2235,2879
1874,8396,7452,9976,1260
